asset_id,projet_id,projet,date,année,trim,mois,p50_adj,p90_adj
256,SE18,Prospection sud-est 10 (PV),2025-06-01,2025,Q2-25,6,,
257,SE08,Prospection sud-est 3 (PV),2025-06-01,2025,Q2-25,6,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-06-01,2025,Q2-25,6,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-06-01,2025,Q2-25,6,,
261,GO09,Prospection TL PV 2022,2025-06-01,2025,Q2-25,6,,
265,BFC07,Prospection PV BFC - 3,2025-06-01,2025,Q2-25,6,,
269,BFC08,Prospection PV BFC - 1,2025-06-01,2025,Q2-25,6,,
270,BFC09,Prospection PV BFC - 2,2025-06-01,2025,Q2-25,6,,
273,BFC10,Prospection PV BFC - 4,2025-06-01,2025,Q2-25,6,,
275,SE04,La Motte (PV) ,2025-06-01,2025,Q2-25,6,1104.1867609199999,956.961859464
276,BFC11,Prospection PV BFC - 5,2025-06-01,2025,Q2-25,6,,
278,BFC13,Prospection PV BFC - 3,2025-06-01,2025,Q2-25,6,,
284,SO13,Chauvigny,2025-06-01,2025,Q2-25,6,,
285,SO09,St Christoly de Blaye,2025-06-01,2025,Q2-25,6,768.1299206399999,665.712597888
287,SO21,Task solaire SO 1,2025-06-01,2025,Q2-25,6,,
288,SO22,Task solaire SO 2,2025-06-01,2025,Q2-25,6,,
291,BFC15,Prospection PV BFC - 6,2025-06-01,2025,Q2-25,6,,
97,APV1,Agri-PV 1,2025-07-01,2025,Q3-25,7,,
98,APV2,Agri-PV 2,2025-07-01,2025,Q3-25,7,,
99,APV3,Agri-PV 3,2025-07-01,2025,Q3-25,7,,
100,APV4,Agri-PV 4,2025-07-01,2025,Q3-25,7,,
101,APV5,Agri-PV 5,2025-07-01,2025,Q3-25,7,,
102,APV6,Agri-PV 6,2025-07-01,2025,Q3-25,7,,
103,APV7,Agri-PV 7,2025-07-01,2025,Q3-25,7,,
104,APV8,Agri-PV 8,2025-07-01,2025,Q3-25,7,,
105,APV9,Agri-PV 9,2025-07-01,2025,Q3-25,7,,
109,AMI01,AO/AMI 2022-1,2025-07-01,2025,Q3-25,7,,
110,AMI02,AO/AMI 2022-2,2025-07-01,2025,Q3-25,7,,
111,AMI03,AO/AMI 2022-3,2025-07-01,2025,Q3-25,7,,
112,SE14,Argilliers,2025-07-01,2025,Q3-25,7,3094.0363799999996,2681.498196
113,S14,Avignonet Barbette,2025-07-01,2025,Q3-25,7,1031.34546,893.832732
119,S13,Bram,2025-07-01,2025,Q3-25,7,1031.34546,893.832732
123,AURA05,Prospection PV AURA - 5,2025-07-01,2025,Q3-25,7,,
124,S09,Extension Avignonet,2025-07-01,2025,Q3-25,7,1985.3400105,1720.6280091
128,S15,Crayssac,2025-07-01,2025,Q3-25,7,,
131,SE12,Estézargues (PV),2025-07-01,2025,Q3-25,7,1547.0181899999998,1340.749098
137,AURA13,Prospection PV MC - 3,2025-07-01,2025,Q3-25,7,,
143,AURA14,Coucouron (Laoune),2025-07-01,2025,Q3-25,7,1289.181825,1117.290915
146,SE09,Heintz (PV),2025-07-01,2025,Q3-25,7,,
148,GO32,Igoville Lafarge,2025-07-01,2025,Q3-25,7,,
149,B3,baurèch,2025-07-01,2025,Q3-25,7,,
155,SE07,Mazagran,2025-07-01,2025,Q3-25,7,13665.327344999998,11843.283699
156,S12,Mas Saintes-Puelles,2025-07-01,2025,Q3-25,7,,
157,SE11,Cruis,2025-07-01,2025,Q3-25,7,2121.4203142499996,1838.56427235
160,S11,Miremont,2025-07-01,2025,Q3-25,7,,
168,SE19,Pézènes-les-Mines,2025-07-01,2025,Q3-25,7,2680.56,2323.152
169,B6,Plaisance,2025-07-01,2025,Q3-25,7,,
175,SO18,Chantillac,2025-07-01,2025,Q3-25,7,,
176,SO19,Prospection AK 2,2025-07-01,2025,Q3-25,7,,
177,SO20,Prospection AK 3,2025-07-01,2025,Q3-25,7,,
178,SO28,Prospection AK 4,2025-07-01,2025,Q3-25,7,,
179,SO29,Prospection AK 5,2025-07-01,2025,Q3-25,7,,
185,AURA29,Prospection PV MC - 1,2025-07-01,2025,Q3-25,7,,
188,AURA31,Orléat,2025-07-01,2025,Q3-25,7,,
192,AURA38,Montilly,2025-07-01,2025,Q3-25,7,,
193,AURA39,Prospection PV AURA - 6,2025-07-01,2025,Q3-25,7,,
196,NGE12,Prospection NGE 12 (PV),2025-07-01,2025,Q3-25,7,,
198,NGE14,Prospection NGE 14 (PV),2025-07-01,2025,Q3-25,7,,
199,NGE15,Prospection NGE 15 (PV),2025-07-01,2025,Q3-25,7,,
200,NGE16,Prospection NGE 16 (PV),2025-07-01,2025,Q3-25,7,,
201,NGE17,Prospection NGE 17 (PV),2025-07-01,2025,Q3-25,7,,
203,NGE2,Prospection NGE 2 (PV),2025-07-01,2025,Q3-25,7,,
204,NGE22,Prospection NGE 22 (PV),2025-07-01,2025,Q3-25,7,,
205,NGE23,Prospection NGE 23 (PV),2025-07-01,2025,Q3-25,7,,
206,NGE4,Prospection NGE 4 (PV),2025-07-01,2025,Q3-25,7,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-07-01,2025,Q3-25,7,,
211,AURA40,Prospection PV MC - 2,2025-07-01,2025,Q3-25,7,,
214,AURA45,Prospection PV MC - 4,2025-07-01,2025,Q3-25,7,,
216,AURA47,Agri-PV AURA -1,2025-07-01,2025,Q3-25,7,,
217,AURA48,Agri-PV AURA -2,2025-07-01,2025,Q3-25,7,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-07-01,2025,Q3-25,7,,
221,BFC03,Gurgy (Nouzeau),2025-07-01,2025,Q3-25,7,2578.36365,2234.58183
222,BFC04,Rosoy (Plaine de Nange),2025-07-01,2025,Q3-25,7,3609.70911,3128.414562
223,BFC05,Villemanoche CEMEX (La Herse),2025-07-01,2025,Q3-25,7,3094.0363799999996,2681.498196
225,GO30,Prospection PV Ouest - 1 -,2025-07-01,2025,Q3-25,7,,
226,GO34,Prospection PV Ouest - 2 -,2025-07-01,2025,Q3-25,7,,
227,GO35,Prospection PV Ouest - 3 -,2025-07-01,2025,Q3-25,7,,
228,GO36,Prospection PV Ouest - 4 -,2025-07-01,2025,Q3-25,7,,
229,GO37,Prospection PV Ouest - 5 -,2025-07-01,2025,Q3-25,7,,
230,GO38,Prospection PV Ouest - 6 -,2025-07-01,2025,Q3-25,7,,
231,S01,Prospection S 1,2025-07-01,2025,Q3-25,7,,
232,S02,Prospection S 2,2025-07-01,2025,Q3-25,7,,
233,S03,Prospection S 3,2025-07-01,2025,Q3-25,7,,
234,S04,Prospection S 4,2025-07-01,2025,Q3-25,7,,
235,S05,Prospection S 5,2025-07-01,2025,Q3-25,7,,
236,S20,Prospection S20,2025-07-01,2025,Q3-25,7,,
237,S21,Prospection S21,2025-07-01,2025,Q3-25,7,,
238,S22,Prospection S22,2025-07-01,2025,Q3-25,7,,
239,S23,Prospection S23,2025-07-01,2025,Q3-25,7,,
240,S24,Prospection S24,2025-07-01,2025,Q3-25,7,,
241,S25,Prospection S25,2025-07-01,2025,Q3-25,7,,
242,S26,Prospection S26,2025-07-01,2025,Q3-25,7,,
243,S27,Prospection S27,2025-07-01,2025,Q3-25,7,,
244,S06,Prospection S6,2025-07-01,2025,Q3-25,7,,
245,S07,Prospection S7,2025-07-01,2025,Q3-25,7,,
246,S08,Prospection S8,2025-07-01,2025,Q3-25,7,,
247,S19,Prospection S-O 11,2025-07-01,2025,Q3-25,7,,
248,S16,Prospection S-O 7 (PV),2025-07-01,2025,Q3-25,7,,
249,S17,Prospection S-O 8 (PV),2025-07-01,2025,Q3-25,7,,
250,S10,Prospection S-O 9 (PV),2025-07-01,2025,Q3-25,7,,
251,B4,Jean-Grégoire / folles,2025-07-01,2025,Q3-25,7,,
252,B11,Prospection solaire Bdx 9,2025-07-01,2025,Q3-25,7,,
253,B7,Prospection Solaire MPL,2025-07-01,2025,Q3-25,7,,
254,B2,prospection solaire Nantes,2025-07-01,2025,Q3-25,7,,
255,B10,Prospection solaire Nantes 2,2025-07-01,2025,Q3-25,7,,
256,SE18,Prospection sud-est 10 (PV),2025-07-01,2025,Q3-25,7,,
257,SE08,Prospection sud-est 3 (PV),2025-07-01,2025,Q3-25,7,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-07-01,2025,Q3-25,7,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-07-01,2025,Q3-25,7,,
261,GO09,Prospection TL PV 2022,2025-07-01,2025,Q3-25,7,,
265,BFC07,Prospection PV BFC - 3,2025-07-01,2025,Q3-25,7,,
269,BFC08,Prospection PV BFC - 1,2025-07-01,2025,Q3-25,7,,
270,BFC09,Prospection PV BFC - 2,2025-07-01,2025,Q3-25,7,,
273,BFC10,Prospection PV BFC - 4,2025-07-01,2025,Q3-25,7,,
275,SE04,La Motte (PV) ,2025-07-01,2025,Q3-25,7,1186.047279,1027.9076418
276,BFC11,Prospection PV BFC - 5,2025-07-01,2025,Q3-25,7,,
278,BFC13,Prospection PV BFC - 3,2025-07-01,2025,Q3-25,7,,
284,SO13,Chauvigny,2025-07-01,2025,Q3-25,7,,
285,SO09,St Christoly de Blaye,2025-07-01,2025,Q3-25,7,825.0763679999999,715.0661856
287,SO21,Task solaire SO 1,2025-07-01,2025,Q3-25,7,,
288,SO22,Task solaire SO 2,2025-07-01,2025,Q3-25,7,,
291,BFC15,Prospection PV BFC - 6,2025-07-01,2025,Q3-25,7,,
97,APV1,Agri-PV 1,2025-08-01,2025,Q3-25,8,,
98,APV2,Agri-PV 2,2025-08-01,2025,Q3-25,8,,
99,APV3,Agri-PV 3,2025-08-01,2025,Q3-25,8,,
100,APV4,Agri-PV 4,2025-08-01,2025,Q3-25,8,,
101,APV5,Agri-PV 5,2025-08-01,2025,Q3-25,8,,
102,APV6,Agri-PV 6,2025-08-01,2025,Q3-25,8,,
103,APV7,Agri-PV 7,2025-08-01,2025,Q3-25,8,,
104,APV8,Agri-PV 8,2025-08-01,2025,Q3-25,8,,
105,APV9,Agri-PV 9,2025-08-01,2025,Q3-25,8,,
109,AMI01,AO/AMI 2022-1,2025-08-01,2025,Q3-25,8,,
110,AMI02,AO/AMI 2022-2,2025-08-01,2025,Q3-25,8,,
111,AMI03,AO/AMI 2022-3,2025-08-01,2025,Q3-25,8,,
112,SE14,Argilliers,2025-08-01,2025,Q3-25,8,2827.0999079999997,2450.1532536000004
113,S14,Avignonet Barbette,2025-08-01,2025,Q3-25,8,942.366636,816.7177512000001
119,S13,Bram,2025-08-01,2025,Q3-25,8,942.366636,816.7177512000001
123,AURA05,Prospection PV AURA - 5,2025-08-01,2025,Q3-25,8,,
124,S09,Extension Avignonet,2025-08-01,2025,Q3-25,8,1814.0557743000002,1572.1816710600003
128,S15,Crayssac,2025-08-01,2025,Q3-25,8,,
131,SE12,Estézargues (PV),2025-08-01,2025,Q3-25,8,1413.5499539999998,1225.0766268000002
137,AURA13,Prospection PV MC - 3,2025-08-01,2025,Q3-25,8,,
143,AURA14,Coucouron (Laoune),2025-08-01,2025,Q3-25,8,1177.958295,1020.8971890000001
146,SE09,Heintz (PV),2025-08-01,2025,Q3-25,8,,
148,GO32,Igoville Lafarge,2025-08-01,2025,Q3-25,8,,
149,B3,baurèch,2025-08-01,2025,Q3-25,8,,
155,SE07,Mazagran,2025-08-01,2025,Q3-25,8,12486.357927,10821.5102034
156,S12,Mas Saintes-Puelles,2025-08-01,2025,Q3-25,8,,
157,SE11,Cruis,2025-08-01,2025,Q3-25,8,1938.3958165499998,1679.9430410100001
160,S11,Miremont,2025-08-01,2025,Q3-25,8,,
168,SE19,Pézènes-les-Mines,2025-08-01,2025,Q3-25,8,2449.2960000000003,2122.7232
169,B6,Plaisance,2025-08-01,2025,Q3-25,8,,
175,SO18,Chantillac,2025-08-01,2025,Q3-25,8,,
176,SO19,Prospection AK 2,2025-08-01,2025,Q3-25,8,,
177,SO20,Prospection AK 3,2025-08-01,2025,Q3-25,8,,
178,SO28,Prospection AK 4,2025-08-01,2025,Q3-25,8,,
179,SO29,Prospection AK 5,2025-08-01,2025,Q3-25,8,,
185,AURA29,Prospection PV MC - 1,2025-08-01,2025,Q3-25,8,,
188,AURA31,Orléat,2025-08-01,2025,Q3-25,8,,
192,AURA38,Montilly,2025-08-01,2025,Q3-25,8,,
193,AURA39,Prospection PV AURA - 6,2025-08-01,2025,Q3-25,8,,
196,NGE12,Prospection NGE 12 (PV),2025-08-01,2025,Q3-25,8,,
198,NGE14,Prospection NGE 14 (PV),2025-08-01,2025,Q3-25,8,,
199,NGE15,Prospection NGE 15 (PV),2025-08-01,2025,Q3-25,8,,
200,NGE16,Prospection NGE 16 (PV),2025-08-01,2025,Q3-25,8,,
201,NGE17,Prospection NGE 17 (PV),2025-08-01,2025,Q3-25,8,,
203,NGE2,Prospection NGE 2 (PV),2025-08-01,2025,Q3-25,8,,
204,NGE22,Prospection NGE 22 (PV),2025-08-01,2025,Q3-25,8,,
205,NGE23,Prospection NGE 23 (PV),2025-08-01,2025,Q3-25,8,,
206,NGE4,Prospection NGE 4 (PV),2025-08-01,2025,Q3-25,8,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-08-01,2025,Q3-25,8,,
211,AURA40,Prospection PV MC - 2,2025-08-01,2025,Q3-25,8,,
214,AURA45,Prospection PV MC - 4,2025-08-01,2025,Q3-25,8,,
216,AURA47,Agri-PV AURA -1,2025-08-01,2025,Q3-25,8,,
217,AURA48,Agri-PV AURA -2,2025-08-01,2025,Q3-25,8,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-08-01,2025,Q3-25,8,,
221,BFC03,Gurgy (Nouzeau),2025-08-01,2025,Q3-25,8,2355.91659,2041.7943780000003
222,BFC04,Rosoy (Plaine de Nange),2025-08-01,2025,Q3-25,8,3298.283226,2858.5121292000003
223,BFC05,Villemanoche CEMEX (La Herse),2025-08-01,2025,Q3-25,8,2827.0999079999997,2450.1532536000004
225,GO30,Prospection PV Ouest - 1 -,2025-08-01,2025,Q3-25,8,,
226,GO34,Prospection PV Ouest - 2 -,2025-08-01,2025,Q3-25,8,,
227,GO35,Prospection PV Ouest - 3 -,2025-08-01,2025,Q3-25,8,,
228,GO36,Prospection PV Ouest - 4 -,2025-08-01,2025,Q3-25,8,,
229,GO37,Prospection PV Ouest - 5 -,2025-08-01,2025,Q3-25,8,,
230,GO38,Prospection PV Ouest - 6 -,2025-08-01,2025,Q3-25,8,,
231,S01,Prospection S 1,2025-08-01,2025,Q3-25,8,,
232,S02,Prospection S 2,2025-08-01,2025,Q3-25,8,,
233,S03,Prospection S 3,2025-08-01,2025,Q3-25,8,,
234,S04,Prospection S 4,2025-08-01,2025,Q3-25,8,,
235,S05,Prospection S 5,2025-08-01,2025,Q3-25,8,,
236,S20,Prospection S20,2025-08-01,2025,Q3-25,8,,
237,S21,Prospection S21,2025-08-01,2025,Q3-25,8,,
238,S22,Prospection S22,2025-08-01,2025,Q3-25,8,,
239,S23,Prospection S23,2025-08-01,2025,Q3-25,8,,
240,S24,Prospection S24,2025-08-01,2025,Q3-25,8,,
241,S25,Prospection S25,2025-08-01,2025,Q3-25,8,,
242,S26,Prospection S26,2025-08-01,2025,Q3-25,8,,
243,S27,Prospection S27,2025-08-01,2025,Q3-25,8,,
244,S06,Prospection S6,2025-08-01,2025,Q3-25,8,,
245,S07,Prospection S7,2025-08-01,2025,Q3-25,8,,
246,S08,Prospection S8,2025-08-01,2025,Q3-25,8,,
247,S19,Prospection S-O 11,2025-08-01,2025,Q3-25,8,,
248,S16,Prospection S-O 7 (PV),2025-08-01,2025,Q3-25,8,,
249,S17,Prospection S-O 8 (PV),2025-08-01,2025,Q3-25,8,,
250,S10,Prospection S-O 9 (PV),2025-08-01,2025,Q3-25,8,,
251,B4,Jean-Grégoire / folles,2025-08-01,2025,Q3-25,8,,
252,B11,Prospection solaire Bdx 9,2025-08-01,2025,Q3-25,8,,
253,B7,Prospection Solaire MPL,2025-08-01,2025,Q3-25,8,,
254,B2,prospection solaire Nantes,2025-08-01,2025,Q3-25,8,,
255,B10,Prospection solaire Nantes 2,2025-08-01,2025,Q3-25,8,,
256,SE18,Prospection sud-est 10 (PV),2025-08-01,2025,Q3-25,8,,
257,SE08,Prospection sud-est 3 (PV),2025-08-01,2025,Q3-25,8,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-08-01,2025,Q3-25,8,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-08-01,2025,Q3-25,8,,
261,GO09,Prospection TL PV 2022,2025-08-01,2025,Q3-25,8,,
265,BFC07,Prospection PV BFC - 3,2025-08-01,2025,Q3-25,8,,
269,BFC08,Prospection PV BFC - 1,2025-08-01,2025,Q3-25,8,,
270,BFC09,Prospection PV BFC - 2,2025-08-01,2025,Q3-25,8,,
273,BFC10,Prospection PV BFC - 4,2025-08-01,2025,Q3-25,8,,
275,SE04,La Motte (PV) ,2025-08-01,2025,Q3-25,8,1083.7216314,939.22541388
276,BFC11,Prospection PV BFC - 5,2025-08-01,2025,Q3-25,8,,
278,BFC13,Prospection PV BFC - 3,2025-08-01,2025,Q3-25,8,,
284,SO13,Chauvigny,2025-08-01,2025,Q3-25,8,,
285,SO09,St Christoly de Blaye,2025-08-01,2025,Q3-25,8,753.8933088,653.37420096
287,SO21,Task solaire SO 1,2025-08-01,2025,Q3-25,8,,
288,SO22,Task solaire SO 2,2025-08-01,2025,Q3-25,8,,
291,BFC15,Prospection PV BFC - 6,2025-08-01,2025,Q3-25,8,,
97,APV1,Agri-PV 1,2025-09-01,2025,Q3-25,9,,
98,APV2,Agri-PV 2,2025-09-01,2025,Q3-25,9,,
99,APV3,Agri-PV 3,2025-09-01,2025,Q3-25,9,,
100,APV4,Agri-PV 4,2025-09-01,2025,Q3-25,9,,
101,APV5,Agri-PV 5,2025-09-01,2025,Q3-25,9,,
102,APV6,Agri-PV 6,2025-09-01,2025,Q3-25,9,,
103,APV7,Agri-PV 7,2025-09-01,2025,Q3-25,9,,
104,APV8,Agri-PV 8,2025-09-01,2025,Q3-25,9,,
105,APV9,Agri-PV 9,2025-09-01,2025,Q3-25,9,,
109,AMI01,AO/AMI 2022-1,2025-09-01,2025,Q3-25,9,,
110,AMI02,AO/AMI 2022-2,2025-09-01,2025,Q3-25,9,,
111,AMI03,AO/AMI 2022-3,2025-09-01,2025,Q3-25,9,,
112,SE14,Argilliers,2025-09-01,2025,Q3-25,9,2217.9994128,1922.26615776
113,S14,Avignonet Barbette,2025-09-01,2025,Q3-25,9,739.3331375999999,640.75538592
119,S13,Bram,2025-09-01,2025,Q3-25,9,739.3331375999999,640.75538592
123,AURA05,Prospection PV AURA - 5,2025-09-01,2025,Q3-25,9,,
124,S09,Extension Avignonet,2025-09-01,2025,Q3-25,9,1423.21628988,1233.454117896
128,S15,Crayssac,2025-09-01,2025,Q3-25,9,,
131,SE12,Estézargues (PV),2025-09-01,2025,Q3-25,9,1108.9997064,961.13307888
137,AURA13,Prospection PV MC - 3,2025-09-01,2025,Q3-25,9,,
143,AURA14,Coucouron (Laoune),2025-09-01,2025,Q3-25,9,924.1664219999999,800.9442324
146,SE09,Heintz (PV),2025-09-01,2025,Q3-25,9,,
148,GO32,Igoville Lafarge,2025-09-01,2025,Q3-25,9,,
149,B3,baurèch,2025-09-01,2025,Q3-25,9,,
155,SE07,Mazagran,2025-09-01,2025,Q3-25,9,9796.164073199998,8490.00886344
156,S12,Mas Saintes-Puelles,2025-09-01,2025,Q3-25,9,,
157,SE11,Cruis,2025-09-01,2025,Q3-25,9,1520.7671899799996,1317.998231316
160,S11,Miremont,2025-09-01,2025,Q3-25,9,,
168,SE19,Pézènes-les-Mines,2025-09-01,2025,Q3-25,9,1921.5936,1665.3811199999998
169,B6,Plaisance,2025-09-01,2025,Q3-25,9,,
175,SO18,Chantillac,2025-09-01,2025,Q3-25,9,,
176,SO19,Prospection AK 2,2025-09-01,2025,Q3-25,9,,
177,SO20,Prospection AK 3,2025-09-01,2025,Q3-25,9,,
178,SO28,Prospection AK 4,2025-09-01,2025,Q3-25,9,,
179,SO29,Prospection AK 5,2025-09-01,2025,Q3-25,9,,
185,AURA29,Prospection PV MC - 1,2025-09-01,2025,Q3-25,9,,
188,AURA31,Orléat,2025-09-01,2025,Q3-25,9,,
192,AURA38,Montilly,2025-09-01,2025,Q3-25,9,,
193,AURA39,Prospection PV AURA - 6,2025-09-01,2025,Q3-25,9,,
196,NGE12,Prospection NGE 12 (PV),2025-09-01,2025,Q3-25,9,,
198,NGE14,Prospection NGE 14 (PV),2025-09-01,2025,Q3-25,9,,
199,NGE15,Prospection NGE 15 (PV),2025-09-01,2025,Q3-25,9,,
200,NGE16,Prospection NGE 16 (PV),2025-09-01,2025,Q3-25,9,,
201,NGE17,Prospection NGE 17 (PV),2025-09-01,2025,Q3-25,9,,
203,NGE2,Prospection NGE 2 (PV),2025-09-01,2025,Q3-25,9,,
204,NGE22,Prospection NGE 22 (PV),2025-09-01,2025,Q3-25,9,,
205,NGE23,Prospection NGE 23 (PV),2025-09-01,2025,Q3-25,9,,
206,NGE4,Prospection NGE 4 (PV),2025-09-01,2025,Q3-25,9,,
210,GO06,Prospection PV 2022 (Igoville Commune),2025-09-01,2025,Q3-25,9,,
211,AURA40,Prospection PV MC - 2,2025-09-01,2025,Q3-25,9,,
214,AURA45,Prospection PV MC - 4,2025-09-01,2025,Q3-25,9,,
216,AURA47,Agri-PV AURA -1,2025-09-01,2025,Q3-25,9,,
217,AURA48,Agri-PV AURA -2,2025-09-01,2025,Q3-25,9,,
220,GO12,Prospection PV GO 2022 - 3 - ,2025-09-01,2025,Q3-25,9,,
221,BFC03,Gurgy (Nouzeau),2025-09-01,2025,Q3-25,9,1848.3328439999998,1601.8884648
222,BFC04,Rosoy (Plaine de Nange),2025-09-01,2025,Q3-25,9,2587.6659815999997,2242.64385072
223,BFC05,Villemanoche CEMEX (La Herse),2025-09-01,2025,Q3-25,9,2217.9994128,1922.26615776
225,GO30,Prospection PV Ouest - 1 -,2025-09-01,2025,Q3-25,9,,
226,GO34,Prospection PV Ouest - 2 -,2025-09-01,2025,Q3-25,9,,
227,GO35,Prospection PV Ouest - 3 -,2025-09-01,2025,Q3-25,9,,
228,GO36,Prospection PV Ouest - 4 -,2025-09-01,2025,Q3-25,9,,
229,GO37,Prospection PV Ouest - 5 -,2025-09-01,2025,Q3-25,9,,
230,GO38,Prospection PV Ouest - 6 -,2025-09-01,2025,Q3-25,9,,
231,S01,Prospection S 1,2025-09-01,2025,Q3-25,9,,
232,S02,Prospection S 2,2025-09-01,2025,Q3-25,9,,
233,S03,Prospection S 3,2025-09-01,2025,Q3-25,9,,
234,S04,Prospection S 4,2025-09-01,2025,Q3-25,9,,
235,S05,Prospection S 5,2025-09-01,2025,Q3-25,9,,
236,S20,Prospection S20,2025-09-01,2025,Q3-25,9,,
237,S21,Prospection S21,2025-09-01,2025,Q3-25,9,,
238,S22,Prospection S22,2025-09-01,2025,Q3-25,9,,
239,S23,Prospection S23,2025-09-01,2025,Q3-25,9,,
240,S24,Prospection S24,2025-09-01,2025,Q3-25,9,,
241,S25,Prospection S25,2025-09-01,2025,Q3-25,9,,
242,S26,Prospection S26,2025-09-01,2025,Q3-25,9,,
243,S27,Prospection S27,2025-09-01,2025,Q3-25,9,,
244,S06,Prospection S6,2025-09-01,2025,Q3-25,9,,
245,S07,Prospection S7,2025-09-01,2025,Q3-25,9,,
246,S08,Prospection S8,2025-09-01,2025,Q3-25,9,,
247,S19,Prospection S-O 11,2025-09-01,2025,Q3-25,9,,
248,S16,Prospection S-O 7 (PV),2025-09-01,2025,Q3-25,9,,
249,S17,Prospection S-O 8 (PV),2025-09-01,2025,Q3-25,9,,
250,S10,Prospection S-O 9 (PV),2025-09-01,2025,Q3-25,9,,
251,B4,Jean-Grégoire / folles,2025-09-01,2025,Q3-25,9,,
252,B11,Prospection solaire Bdx 9,2025-09-01,2025,Q3-25,9,,
253,B7,Prospection Solaire MPL,2025-09-01,2025,Q3-25,9,,
254,B2,prospection solaire Nantes,2025-09-01,2025,Q3-25,9,,
255,B10,Prospection solaire Nantes 2,2025-09-01,2025,Q3-25,9,,
256,SE18,Prospection sud-est 10 (PV),2025-09-01,2025,Q3-25,9,,
257,SE08,Prospection sud-est 3 (PV),2025-09-01,2025,Q3-25,9,,
258,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,2025-09-01,2025,Q3-25,9,,
259,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,2025-09-01,2025,Q3-25,9,,
261,GO09,Prospection TL PV 2022,2025-09-01,2025,Q3-25,9,,
265,BFC07,Prospection PV BFC - 3,2025-09-01,2025,Q3-25,9,,
269,BFC08,Prospection PV BFC - 1,2025-09-01,2025,Q3-25,9,,
270,BFC09,Prospection PV BFC - 2,2025-09-01,2025,Q3-25,9,,
273,BFC10,Prospection PV BFC - 4,2025-09-01,2025,Q3-25,9,,
275,SE04,La Motte (PV) ,2025-09-01,2025,Q3-25,9,850.2331082399999,736.8686938079999
276,BFC11,Prospection PV BFC - 5,2025-09-01,2025,Q3-25,9,,
278,BFC13,Prospection PV BFC - 3,2025-09-01,2025,Q3-25,9,,
284,SO13,Chauvigny,2025-09-01,2025,Q3-25,9,,
285,SO09,St Christoly de Blaye,2025-09-01,2025,Q3-25,9,591.4665100799999,512.604308736
287,SO21,Task solaire SO 1,2025-09-01,2025,Q3-25,9,,
288,SO22,Task solaire SO 2,2025-09-01,2025,Q3-25,9,,
291,BFC15,Prospection PV BFC - 6,2025-09-01,2025,Q3-25,9,,
97,APV1,Agri-PV 1,2025-10-01,2025,Q4-25,10,,
98,APV2,Agri-PV 2,2025-10-01,2025,Q4-25,10,,
99,APV3,Agri-PV 3,2025-10-01,2025,Q4-25,10,,
100,APV4,Agri-PV 4,2025-10-01,2025,Q4-25,10,,
101,APV5,Agri-PV 5,2025-10-01,2025,Q4-25,10,,
102,APV6,Agri-PV 6,2025-10-01,2025,Q4-25,10,,
103,APV7,Agri-PV 7,2025-10-01,2025,Q4-25,10,,
104,APV8,Agri-PV 8,2025-10-01,2025,Q4-25,10,,
105,APV9,Agri-PV 9,2025-10-01,2025,Q4-25,10,,
109,AMI01,AO/AMI 2022-1,2025-10-01,2025,Q4-25,10,,
110,AMI02,AO/AMI 2022-2,2025-10-01,2025,Q4-25,10,,
111,AMI03,AO/AMI 2022-3,2025-10-01,2025,Q4-25,10,,
112,SE14,Argilliers,2025-10-01,2025,Q4-25,10,1667.1396023999998,1444.85432208
113,S14,Avignonet Barbette,2025-10-01,2025,Q4-25,10,555.7132008,481.61810735999995
119,S13,Bram,2025-10-01,2025,Q4-25,10,555.7132008,481.61810735999995
123,AURA05,Prospection PV AURA - 5,2025-10-01,2025,Q4-25,10,,
124,S09,Extension Avignonet,2025-10-01,2025,Q4-25,10,1069.74791154,927.114856668
128,S15,Crayssac,2025-10-01,2025,Q4-25,10,,
131,SE12,Estézargues (PV),2025-10-01,2025,Q4-25,10,833.5698011999999,722.42716104
137,AURA13,Prospection PV MC - 3,2025-10-01,2025,Q4-25,10,,
143,AURA14,Coucouron (Laoune),2025-10-01,2025,Q4-25,10,694.641501,602.0226342
146,SE09,Heintz (PV),2025-10-01,2025,Q4-25,10,,
148,GO32,Igoville Lafarge,2025-10-01,2025,Q4-25,10,,
149,B3,baurèch,2025-10-01,2025,Q4-25,10,,
155,SE07,Mazagran,2025-10-01,2025,Q4-25,10,7363.1999105999985,6381.4399225199995
156,S12,Mas Saintes-Puelles,2025-10-01,2025,Q4-25,10,,
